session_id,account_login,basket_page,checkout_page,order_placed
b20846e6-2977,0,0,0,0
93fe5642-3510,0,1,0,0
cc7d4284-946,1,0,0,0
8cb739c7-3250,0,0,0,0
d19ce436-3705,1,0,0,0
db2e21d1-808,0,1,0,0
2016227b-4999,0,0,0,0
a8cf5376-6080,1,0,0,0
4bf80eba-4929,0,0,0,0
861d8bca-2239,0,0,0,0
ac144d64-6805,1,0,0,0
ef3051d0-4902,0,0,0,0
f337174e-6167,0,1,1,1
973dbdc4-4679,0,0,0,0
2152a349-5301,0,1,0,0
4e349f05-4392,1,0,0,0
ce4e3713-4306,0,0,0,0
daf6ba1f-2850,0,1,0,0
6fe9572a-6860,1,0,0,0
caf6b636-6048,0,0,0,0
5f11dc6f-5868,0,0,0,0
d8bdee31-5455,0,0,0,0
70ffc31f-1689,0,1,1,1
2a98042b-4211,0,1,0,0
a5a5a531-1178,0,1,0,0
153e83f0-7494,0,1,0,0
b0337061-2326,0,0,0,0
08e90efa-9675,0,0,0,0
24b242c4-3387,1,0,0,0
ec56e838-1444,1,0,0,0
9b883ba5-8022,0,0,0,0
af1e231c-8588,0,0,0,0
4a20cf71-6718,0,0,0,0
6f475852-3456,1,0,0,0
7cf8fd43-6223,0,0,0,0
f348d837-725,0,0,0,0
26004293-2833,0,0,0,0
c9291424-6024,0,0,0,0
7dcfb5ec-9118,1,0,0,0
be896393-9480,0,0,0,0
f17e2b44-1915,1,0,0,0
bcad799c-8787,0,1,0,0
b001af27-6596,1,0,0,0
3e32e0bd-7996,0,0,0,0
3531ce87-6430,0,0,0,0
1cff302b-4334,0,1,0,0
988a21d8-612,0,1,1,1
614c5ae4-3192,1,0,0,0
51e2d296-2939,0,0,0,0
414e1e95-8309,0,0,0,0
8e7c951c-1407,1,1,1,1
5f2b8afd-5562,0,0,0,0
92d8d3f2-1753,0,0,0,0
caace667-2064,1,0,0,0
76853bd3-6944,0,0,0,0
88a7d987-4889,1,0,0,0
e680a161-4525,0,0,0,0
5a229ef8-7466,0,1,1,0
b59b7fab-4868,0,1,0,0
dd472ea9-5745,0,0,0,0
0838b5ea-1976,0,0,0,0
4aebf59c-6819,0,0,0,0
4ed5a2fd-1639,0,0,0,0
549bed57-421,0,0,0,0
5ed538a5-4804,1,0,0,0
8fe87991-9048,1,0,0,0
e7f60079-5640,1,0,0,0
14e4711b-1290,0,0,0,0
c9b0dc25-9374,1,0,0,0
98d29409-3680,1,0,0,0
4f7ce4d1-4374,0,0,0,0
da29cc3a-2584,1,1,1,0
b3022699-1058,1,0,0,0
90a6c9d3-4334,1,0,0,0
c8ec9c70-4422,0,0,0,0
3c17c5b5-4259,0,0,0,0
37f83389-93,0,0,0,0
62492303-6973,1,0,0,0
2acf8468-8455,1,0,0,0
75ebf2e4-7241,0,1,0,0
d4d81a79-2082,1,0,0,0
03280519-1892,0,0,0,0
7e030875-3203,0,0,0,0
7bdee3f5-7895,0,0,0,0
f4ecc3d3-8679,0,0,0,0
9a0bb658-3313,0,0,0,0
9646c9ef-9690,0,1,0,0
e9e39820-8429,0,0,0,0
aff6a5e6-7882,0,0,0,0
f1cc1051-4614,1,1,1,0
17d9a3bc-6543,0,0,0,0
cf5bba6e-9932,1,0,0,0
13ee37e9-5304,0,0,0,0
b387e6ad-5567,0,0,0,0
a670c596-1608,0,0,0,0
3bc9406f-7538,0,0,0,0
80d14bd5-4873,0,0,0,0
a8f54771-7717,0,0,0,0
9b081234-5000,1,0,0,0
a2110b9c-15,0,0,0,0
9d48cabc-85,1,0,0,0
e46b8f69-8874,0,0,0,0
7a693555-2166,0,0,0,0
2a501068-5212,0,1,0,0
5d7f0a7c-8132,0,1,0,0
7f7b474a-4235,1,0,0,0
feeecb1e-4212,1,0,0,0
91337a34-718,1,1,1,1
8446a1f4-768,0,1,1,0
a976d70c-5328,0,0,0,0
0fd822f3-8908,0,0,0,0
0f30e3d6-2356,1,1,0,0
4ef9e1fd-9129,1,0,0,0
bcc3c26e-3534,0,0,0,0
e6cfd725-2224,0,0,0,0
0f0c7d13-1036,0,0,0,0
037f787d-1478,1,0,0,0
9137f003-1124,0,0,0,0
1c060216-8550,1,0,0,0
07f5d258-1633,1,0,0,0
dece62b1-4014,0,0,0,0
b5de7ec5-7016,1,0,0,0
7110c977-9206,0,0,0,0
a4f2162c-8330,1,0,0,0
cc486c51-4495,0,0,0,0
bf71ffa2-1697,0,0,0,0
169cbc76-9920,0,0,0,0
e5c90513-6544,0,0,0,0
4f4b658d-3275,0,1,0,0
2a006d32-7148,0,0,0,0
392542e5-4406,0,0,0,0
6aca26c4-4613,1,1,1,0
f35405b8-8940,0,1,0,0
1b881133-1133,0,0,0,0
7ceeee09-4923,1,1,0,0
0b95bd6a-517,0,0,0,0
1cfa9dda-6504,1,0,0,0
cddbb549-7637,0,1,0,0
4a69dd18-5411,1,0,0,0
c3f19cea-7835,0,0,0,0
837ad9ec-9781,1,0,0,0
5818e2ed-2022,1,0,0,0
18a12b4a-4088,0,0,0,0
30600269-4417,1,0,0,0
16e63773-5660,1,0,0,0
d5c929b1-8015,1,1,0,0
94e7aed7-9068,0,1,0,0
33bb753f-4592,1,0,0,0
d41b4e0e-7522,0,1,1,1
0760fc49-9133,0,0,0,0
a9f7cd01-1658,0,0,0,0
dc305d1a-216,1,0,0,0
f3586e75-4415,0,1,1,1
bcec9ac0-6001,0,0,0,0
b3e1065e-6742,0,0,0,0
85cffebd-1604,0,0,0,0
f5ead16f-2375,0,1,1,1
07489b46-8803,0,0,0,0
68b5a434-3903,0,0,0,0
b281784a-8488,0,0,0,0
f2fbcff0-259,1,0,0,0
95ba1044-6009,0,1,0,0
e69bcb93-3424,1,0,0,0
70cfa547-6526,0,0,0,0
c10196ea-5774,0,0,0,0
b47281e4-6548,0,0,0,0
dfb518bb-2918,1,1,1,1
12b78e77-4144,1,0,0,0
e41ed511-4683,0,0,0,0
b3f228e7-9789,0,0,0,0
afa56741-4661,0,0,0,0
ef93db40-4760,0,0,0,0
657e7941-2680,0,0,0,0
2327484d-6929,0,0,0,0
b597e01d-3201,0,1,0,0
4ace5d6e-2649,0,1,0,0
55d51087-8275,1,0,0,0
df39aab6-2892,0,0,0,0
69f7b430-5712,0,0,0,0
04da826b-6395,0,0,0,0
2f98764c-1250,1,0,0,0
82daa23d-1600,0,1,0,0
3153c9e4-480,1,0,0,0
131ecfbd-31,0,1,0,0
3408e625-5785,0,0,0,0
1293f28d-5003,1,0,0,0
07420d00-4972,0,0,0,0
d92ee528-7197,1,0,0,0
7ab6383d-9654,0,0,0,0
e4e84cf7-3051,1,0,0,0
803bf4b3-8709,0,0,0,0
8e1f5236-4117,1,0,0,0
cb1cdd0d-5437,1,0,0,0
0e48aec9-8766,1,1,0,0
31c2b8ab-5900,1,0,0,0
cd08b7d8-5979,0,0,0,0
90a3bf0a-6628,0,0,0,0
7025c1da-2085,0,0,0,0
e22da8c5-9701,0,0,0,0
3914d7e5-2535,0,1,1,1
18fb685d-8724,0,0,0,0
f63baa28-8081,1,1,1,1
8e6e16fe-6066,0,1,1,0
8492548a-5632,1,0,0,0
57b9c5bb-612,1,1,0,0
8c2d232c-5508,1,1,1,1
6c241e3e-2121,0,1,0,0
c70a914f-6084,0,1,0,0
c9f925fd-2723,0,0,0,0
195897b9-8167,0,0,0,0
78350f63-1713,0,0,0,0
2db7d003-8246,1,0,0,0
4fe5c435-7496,1,0,0,0
09571f3b-5980,1,0,0,0
7bb71d1b-7666,0,0,0,0
f23e2dc0-3079,0,0,0,0
dbf5a2ad-567,0,0,0,0
a409af4a-8840,0,0,0,0
c76b9552-5868,0,0,0,0
206cc4a0-3050,1,0,0,0
e02bbeda-6276,1,1,1,1
57209585-7165,1,0,0,0
ac1062e1-7974,1,0,0,0
ad63e71c-4374,1,0,0,0
0a8b7be6-1647,1,1,0,0
cb461feb-8466,0,0,0,0
8bfc23fa-5516,1,0,0,0
b2e0b9be-5323,0,0,0,0
952555f5-6172,0,0,0,0
26c2fbc0-8775,0,0,0,0
88dfedca-5000,0,0,0,0
11e8e3cc-3874,0,0,0,0
23c5021b-1744,0,0,0,0
9ee1fd4c-8908,0,0,0,0
18dfd369-6804,1,0,0,0
2eccfe6d-264,0,0,0,0
7563ee61-7818,1,0,0,0
6898aa8c-8857,0,0,0,0
ebd370a9-2845,0,1,1,1
020ea058-363,0,0,0,0
4faa9b81-5422,0,0,0,0
73135ede-1967,0,1,0,0
0f03e32f-1379,0,0,0,0
b276b212-678,0,0,0,0
976a53ac-8408,0,0,0,0
95152fdd-8849,0,0,0,0
cded0bc3-8510,0,0,0,0
ad0eb873-4068,0,0,0,0
d01366fd-4027,0,0,0,0
25678c52-5565,0,1,0,0
0a847d1f-999,0,0,0,0
c5b5e92a-3568,0,0,0,0
34240681-2073,0,0,0,0
22719cc3-7745,0,1,0,0
fc553cb8-8650,0,0,0,0
aafb7b4b-2859,1,1,1,1
5aa820e0-1511,0,1,0,0
00ed9154-7854,0,0,0,0
1767933e-5286,1,1,0,0
08ab82ff-6034,0,0,0,0
e3ace893-2222,0,0,0,0
5ee3db57-3462,1,0,0,0
68f239be-7710,0,0,0,0
92ebb7dc-5089,0,0,0,0
bd79f567-7635,1,1,0,0
2ceabfad-1493,0,0,0,0
6d68a9cf-9476,1,0,0,0
5e4e9409-7687,0,0,0,0
995af167-7299,0,0,0,0
492f0a29-2603,0,0,0,0
eb7b2302-9778,0,0,0,0
aade109c-881,1,0,0,0
4586c395-6719,0,0,0,0
71ce31a1-6726,0,0,0,0
58abf42c-5048,1,0,0,0
b1bfec51-1978,0,1,0,0
59fcdd00-4974,0,0,0,0
3bd801cc-1923,0,0,0,0
7869a1f1-3497,0,0,0,0
bf536932-5601,1,0,0,0
2498d9fd-351,0,0,0,0
6fdf7938-7292,1,0,0,0
663b7cfe-8171,1,0,0,0
f8331b9a-9206,1,0,0,0
3525b11c-467,1,0,0,0
28d1d5af-9984,0,0,0,0
8b395ac4-5101,0,0,0,0
34f0aa55-3939,1,0,0,0
2e741091-2821,0,0,0,0
c6575082-6040,1,1,0,0
70fdbc7e-7078,0,0,0,0
14e80ef4-6132,1,1,1,1
219e39f1-4012,1,0,0,0
7958ef34-5038,1,1,1,0
f423de46-3704,0,0,0,0
c7a7fa0d-9136,0,0,0,0
53e37c12-4730,0,0,0,0
ff0758c8-4969,1,0,0,0
6e2f7b5d-2285,1,0,0,0
fd285bb6-2578,0,0,0,0
faff709e-9806,0,0,0,0
f2f3e859-5494,0,0,0,0
388a7155-6116,1,0,0,0
83f02a85-5140,0,0,0,0
7a1b57f4-5720,1,0,0,0
cefa02bb-6372,1,0,0,0
29ab9f60-2586,0,1,0,0
4ca4874d-5334,1,0,0,0
472afbbe-4095,0,0,0,0
a8fd5c22-6274,0,0,0,0
04e007bf-5593,1,0,0,0
2024b8c9-562,1,0,0,0
19f301ad-9313,1,0,0,0
3a9bc3a9-2281,0,1,0,0
2e0b148b-500,1,0,0,0
df3de90e-2651,1,0,0,0
bec004e3-1953,0,0,0,0
150396c5-2087,0,1,1,1
01581e58-6139,1,0,0,0
1def5d40-9588,0,0,0,0
58ad3f4b-2217,1,0,0,0
a994c31a-2905,1,1,0,0
3610c620-3224,1,0,0,0
a113efea-7504,0,0,0,0
61fa076e-8758,0,0,0,0
840745f5-1154,1,0,0,0
981f5207-4796,0,0,0,0
2a3e8829-9922,0,0,0,0
fda5792d-7824,0,0,0,0
02782689-708,0,1,0,0
35da391d-3513,1,0,0,0
871a0065-6213,0,1,1,1
e3885091-1625,1,0,0,0
21467043-3260,0,0,0,0
5f52c7d8-8519,0,1,0,0
93db8bec-8887,1,0,0,0
5ab0a630-575,1,0,0,0
18def339-5131,0,0,0,0
caf42d38-7900,0,0,0,0
f1557cbc-6581,0,0,0,0
38526fe2-7105,0,0,0,0
f8197e30-4981,1,0,0,0
06bb8362-7708,0,1,0,0
cb77639d-8154,1,0,0,0
2d24b991-3300,0,0,0,0
c6f87f1a-252,0,1,0,0
03cd9176-2625,0,0,0,0
15d1b83e-7282,0,0,0,0
a00a6cdb-4087,0,1,0,0
b8eebc81-7231,1,0,0,0
dd15cf0b-1396,1,0,0,0
9b58f9b5-2666,1,0,0,0
3ee54cbe-4092,0,0,0,0
77297c2e-6440,1,0,0,0
30c7e299-6095,0,0,0,0
af4af64b-2672,1,0,0,0
18456d3f-5493,1,0,0,0
90c5a7fd-3186,1,0,0,0
5bdc5dce-8299,1,0,0,0
cfac91a5-5958,1,0,0,0
d65ab114-8308,0,0,0,0
8d1b5787-6331,0,0,0,0
4c5c63f7-9006,0,0,0,0
5a519a6f-5723,1,0,0,0
b86a5f79-7809,1,0,0,0
f16fcd04-9405,1,0,0,0
df81e509-2790,0,0,0,0
b9dd9010-3586,0,1,0,0
237f7f60-1280,0,0,0,0
54d0163c-5138,0,0,0,0
07c905ff-5607,0,0,1,0
f27eb750-165,0,0,0,0
9f86c730-5007,1,0,0,0
346bbbca-8551,1,1,1,0
e5042f42-4961,1,0,0,0
d171ca99-6967,0,1,1,1
785f72a3-6291,1,0,0,0
c38127a4-2,1,1,0,0
6eb3ab22-1246,0,1,1,1
ffc522b1-4743,1,0,0,0
437f8467-8428,0,0,0,0
62f4127e-3224,1,0,0,0
3a5fb897-2917,0,0,0,0
65ab288b-2249,0,0,0,0
609c3299-3062,1,0,0,0
9b8f860b-2425,1,0,0,0
f70aac05-1270,0,1,0,0
f7c45917-6158,0,1,1,1
169ed58e-7228,0,0,0,0
35422200-5222,1,0,0,0
7689f4c9-4156,0,0,0,0
895d5b01-8874,1,0,0,0
1c9b0a23-6236,1,0,0,0
f1636e01-4110,0,0,0,0
3022b41d-960,1,0,0,0
801e21ba-2352,1,1,1,1
1cd28129-2110,0,0,0,0
8e6aca11-3071,0,0,0,0
ec29499d-7033,0,1,1,1
7bbd6370-7323,1,0,0,0
c5e480b4-5535,0,1,1,1
6b3d30f2-8030,0,0,0,0
435723f1-2747,0,0,0,0
673db0eb-3683,0,0,0,0
7ba35e01-6613,0,0,0,0
05395be7-455,0,0,0,0
b439f656-5184,0,0,0,0
a0c44590-2100,1,1,0,0
7d131505-3674,1,0,0,0
07af7e59-5510,0,0,0,0
ecd5beac-9772,1,1,1,1
2b64aad3-1633,1,0,0,0
9d5696d6-9844,0,0,0,0
365eb790-1646,0,0,0,0
d9d10ed5-952,0,0,0,0
3b0f2113-3122,0,1,0,0
00766252-7792,1,0,0,0
eb3dc9b6-1061,0,0,0,0
6de2758e-9977,0,1,0,0
daa9eefa-2131,0,0,0,0
4b1fd679-2036,1,0,0,0
a7ce11d4-9395,1,0,0,0
2ab2bd16-9499,0,1,1,1
262e51e6-7346,0,0,0,0
21313127-9876,0,0,0,0
7bb8eb85-6422,0,1,0,0
190e227f-6695,0,0,0,0
a94b9b05-6624,1,0,0,0
d459a7f1-1240,0,0,0,0
21e0b6ff-6606,1,0,0,0
31bdc6c3-3108,0,0,0,0
a513f2fb-5763,1,0,0,0
91e6db4b-101,1,0,0,0
4ac1b7e4-2384,0,1,1,1
961fcd2b-1128,1,0,0,0
b6382b10-6442,1,0,0,0
b012aa9b-4622,0,0,0,0
63717c1b-1259,0,0,0,0
e6720176-3916,1,1,0,0
e5901fb2-9801,1,0,0,0
dd3154b3-2694,0,0,0,0
c07bd6c8-3969,0,0,0,0
9a086136-9091,0,0,0,0
775d6958-9666,0,1,0,0
95e26411-715,0,0,0,0
19ba9d4a-549,0,0,0,0
9362e052-1730,0,0,0,0
ad4524cc-2209,0,0,0,0
5d203269-4169,1,0,0,0
3274c9eb-43,0,0,0,0
723c2a30-94,0,0,0,0
e490a457-4200,1,0,0,0
623febf4-100,0,1,0,0
b7c4af17-7324,0,0,0,0
e8d2343c-9444,0,0,0,0
1d9807d5-6183,0,0,0,0
17aafcf4-7245,0,0,0,0
0b2b1a53-5584,0,0,0,0
3b16a65b-4759,1,0,0,0
a360f98a-8574,1,0,0,0
1840133d-1171,1,1,0,0
1919e25e-5359,0,0,0,0
0b664a81-4950,0,0,0,0
fab2a068-8906,1,0,0,0
ad853599-3224,0,0,0,0
c43da5bb-7628,0,1,1,0
ad77945b-2647,1,0,0,0
e5525efa-2226,1,0,0,0
925c5855-536,1,0,0,0
bf4b6007-8469,1,0,0,0
8c100aa1-6992,1,0,0,0
e8bf43c3-7731,0,0,0,0
eee54b31-1844,0,0,0,0
83b3bd3e-3874,1,0,0,0
0586e81b-9660,1,0,0,0
1e973d7f-7189,0,0,0,0
9033e43a-129,1,0,0,0
f680f38c-7490,0,0,0,0
6444a0fa-5376,1,0,0,0
5bd7f809-719,0,1,0,0
8f769cfc-6153,1,0,0,0
2b0a1687-8293,0,0,0,0
abf23494-3343,0,0,0,0
e5da3f24-6259,0,0,0,0
929ef58d-5891,1,0,0,0
85793cff-9112,0,0,0,0
4c3a30db-323,0,0,0,0
26b83109-1208,0,0,0,0
fe2a9a7f-752,0,0,0,0
d4793317-6306,1,0,0,0
41d75229-4892,1,1,0,0
cfb16a10-8748,0,0,0,0
1124ed38-4968,0,0,0,0
09c422ed-8770,0,1,0,0
60ce86ee-7026,1,0,0,0
a2d55697-5442,0,0,0,0
85ef2323-538,0,1,1,1
3e6b652c-1658,1,0,0,0
8bd29380-3598,0,0,0,0
0551e443-5240,0,0,0,0
3f5b8407-6572,1,0,0,0
9b08e8f8-1702,0,0,0,0
dd219ea7-686,1,0,0,0
08ac288a-4569,1,0,0,0
9b4c625c-1747,0,0,0,0
002defde-4654,0,0,0,0
5ec53368-362,1,0,0,0
a2351657-74,0,0,0,0
9885668a-7800,0,0,0,0
86df3a8a-8727,1,0,0,0
f1ba9a3e-610,1,0,0,0
49aa6ffc-1587,0,0,0,0
95641b53-7102,0,1,0,0
ff8deab4-7382,0,0,0,0
29db0ed4-7713,0,0,0,0
0f0543cb-5234,1,0,0,0
489dbfa2-9190,1,0,0,0
5adf98d2-6081,1,0,0,0
5f19936f-1937,0,0,0,0
8584819f-8819,0,0,0,0
758f60ac-4528,1,0,0,0
69dd6055-5627,0,1,1,1
461fbda6-6396,1,0,0,0
ce516557-7047,0,0,0,0
e2918492-1032,0,0,0,0
4e8b15c5-1822,1,1,0,0
47bee526-7497,0,0,0,0
fc8b3082-2105,0,0,0,0
31e27afa-2166,0,0,0,0
4799ab5a-1944,1,0,0,0
7e37eea8-6957,0,0,0,0
df6eb978-3936,0,0,0,0
15b306fa-2049,1,0,0,0
38d18756-8475,0,0,0,0
f7d8fb0f-2669,0,0,0,0
1db5c53c-147,0,0,0,0
78611ae3-3976,0,0,0,0
23f125fa-3672,1,1,0,0
9e46a958-4085,0,0,0,0
9ecc1b07-2716,0,0,0,0
e79f55cc-1583,0,0,0,0
d5596b22-2188,0,0,0,0
ffc106eb-6264,0,0,0,0
f35e1723-1402,0,1,1,1
c8f5b7cd-8531,1,0,0,0
17b414aa-175,0,0,0,0
9868711f-944,0,0,0,0
a51d87b3-6039,1,0,0,0
b072810e-5409,1,1,1,1
1dff4d4e-2078,0,0,0,0
543967ae-9123,0,1,0,0
7fa8ebc6-2288,0,0,0,0
be1e6407-7037,1,0,0,0
94bc6d16-1983,1,0,0,0
084a9796-7098,0,0,0,0
5df8a06f-2886,0,0,0,0
48e67601-1958,1,0,0,0
c32aecb6-6997,0,0,0,0
39ab6122-4588,0,0,0,0
01d8d10b-1781,0,0,0,0
bf58d54c-1350,1,0,0,0
e03c482b-4579,1,1,1,0
3dcd3234-7822,0,1,0,0
1548ff9d-5100,0,0,0,0
ec546777-9468,1,0,0,0
fc23fe95-6783,1,0,0,0
efcaf7b1-6231,0,0,0,0
2512bf01-8613,1,0,0,0
76ea85af-9859,0,0,0,0
cc293eec-4961,0,0,0,0
8d04ab26-9796,1,1,0,0
e52ae5a1-9295,0,0,0,0
1b9162aa-1068,1,0,0,0
fb152b6c-1475,0,0,0,0
d6cd67de-9282,0,0,0,0
8ebcdb62-6089,0,0,0,0
3004ee9a-2883,0,1,1,0
a7ab58e3-4346,1,0,0,0
e0a3d6f8-8728,0,0,0,0
bd562a95-5030,0,1,0,0
8c321847-6948,1,1,1,0
3641bd1f-436,1,0,0,0
b264dbfe-9337,1,0,0,0
782fa9cc-8771,0,0,0,0
bcb48d09-1341,1,0,0,0
6eac6c68-1102,0,0,0,0
2c95e29d-7481,1,0,0,0
0c567a46-5951,0,0,0,0
e1312418-7571,0,1,0,0
bbf2dc22-1178,0,1,1,0
98936606-4276,1,0,0,0
ecef3dae-6718,0,1,1,1
53a8a6e3-9792,0,0,0,0
8c2c8ece-8205,0,0,0,0
d3db29d8-5641,1,0,0,0
f8760f5f-4979,1,1,0,0
a6b0009a-5743,0,0,0,0
97d83365-1440,1,0,0,0
c2bd4d74-9040,0,0,0,0
70bbc4f8-2637,0,0,0,0
0b04866c-6260,0,0,0,0
3fae3abc-1306,0,1,1,1
5123e26a-2147,0,0,0,0
2dd42a98-8755,0,0,0,0
68279add-5242,0,0,0,0
752014f3-9854,0,0,0,0
38fa5f5a-5705,1,0,0,0
76ed42d4-5102,1,0,0,0
a23c3c7d-1885,0,0,0,0
b4d6beda-6566,0,0,0,0
eeaa4452-8039,0,0,0,0
1d24c304-1606,0,1,1,1
6b88fd59-8145,0,0,0,0
fc535b85-9385,0,0,0,0
273c2c2e-7766,1,1,1,1
8fc7c404-3716,1,0,0,0
83d407fd-539,0,0,0,0
82f175e7-6542,0,0,0,0
11eca6ff-164,1,0,0,0
ffd7f498-5571,1,0,0,0
55f9eaa4-8023,0,0,0,0
77ba79be-2298,0,0,0,0
d5e6030a-7596,0,0,0,0
c65fa730-1605,0,0,0,0
642fff61-8643,0,0,0,0
fb18a02a-3886,0,0,0,0
28f17ccd-3669,0,0,0,0
f9f5eab2-330,1,0,0,0
4b24212c-8374,0,0,0,0
aee261dc-8241,1,0,0,0
ea03d279-5776,0,0,0,0
a1c455cb-5504,1,0,0,0
da6e1d92-4253,1,0,0,0
82ca44b4-264,0,0,0,0
7d84d924-9075,0,0,0,0
5d2f77c5-5391,1,0,0,0
1a966b60-554,0,0,0,0
7c6dbfd3-2726,0,0,0,0
fbf54e93-946,0,0,0,0
70e5fa03-8717,0,0,0,0
c79ba918-4380,0,0,0,0
a0256111-6591,0,0,0,0
87080e74-5089,1,1,1,1
a66805b3-3930,0,1,1,0
27652cd8-9231,0,0,0,0
b1f13e82-7449,1,0,0,0
4476d424-9121,0,0,0,0
fe3757b8-442,0,0,0,0
04e831f6-2446,0,0,0,0
5bd97d73-6276,1,0,0,0
8ce037bb-627,0,0,0,0
5f869423-7660,1,0,0,0
fcb87bf2-9091,1,0,0,0
ac1b5ffe-6438,1,0,0,0
32a07f2b-5010,0,0,0,0
24475ff9-7951,1,1,0,0
e78f1af3-4055,1,1,0,0
4c8fca8d-6938,1,0,0,0
c50a462b-2779,1,0,0,0
c29d94f7-1011,1,1,0,0
55db3646-9098,0,0,0,0
8600dcaa-2098,0,0,0,0
f1571e50-5030,0,0,0,0
1d53182e-6756,1,0,0,0
b3509d35-2068,0,0,0,0
42b86e0c-1166,1,0,0,0
1af6729c-65,0,0,0,0
58741ae7-4923,1,1,1,1
a44ae43c-9054,1,0,0,0
0415346c-2190,1,0,0,0
23a9b171-7655,0,0,0,0
f63ce66c-3878,0,1,0,0
5edc880f-9329,0,0,0,0
736bd1ad-2962,0,0,0,0
766bb743-2316,1,0,0,0
07bb79d2-3584,0,0,0,0
71a758cb-8681,1,0,0,0
960a94df-3532,1,0,0,0
b2c9d269-4558,0,0,0,0
54a31935-8044,0,0,0,0
6a56c168-3496,1,0,0,0
a33da56f-998,1,1,1,1
37a1889c-6255,0,0,0,0
e2990ab8-9174,1,0,0,0
b68521c9-5345,1,1,1,1
f839f780-1538,1,0,0,0
faae78f7-5474,0,0,0,0
f54d2101-1222,1,0,0,0
1d902e80-6376,1,0,0,0
97cdb202-1890,1,1,0,0
c1857199-5021,0,0,0,0
cc2b4614-830,0,0,0,0
054f547a-368,1,1,1,1
187c75e4-6246,0,0,0,0
ea70f9b5-5180,0,0,0,0
4261eceb-5563,1,0,0,0
fee1e8a7-1786,0,0,0,0
8608f67b-6114,0,1,0,0
eff7fb75-8947,1,0,0,0
4607f3e6-7028,0,0,0,0
8796d1c3-4664,1,1,1,1
7c7119e9-8977,0,0,0,0
fe4a4793-2052,1,0,0,0
a634f689-2874,0,1,1,1
e2dc2e2d-6825,1,0,0,0
6cdcdf11-8111,1,0,0,0
d12b160b-1417,0,0,0,0
ddb77950-3241,1,0,0,0
8e463539-4650,0,0,0,0
109aa602-4632,0,0,0,0
e38c60b7-2702,0,0,0,0
58cc5fe1-2194,1,1,1,1
c56ad53d-149,0,0,0,0
77bee9c1-5540,0,1,0,0
78bb6ca3-5764,0,0,0,0
31837d90-6343,0,0,0,0
f726fd79-448,1,0,0,0
2c40ce24-5731,0,0,0,0
da0b43eb-9655,1,0,0,0
38525420-5737,0,0,0,0
1b461c66-7960,0,0,0,0
6fdfe72b-765,1,0,0,0
309a60fe-8794,0,0,0,0
ebd98c48-2950,1,0,0,0
062bc670-4647,0,0,0,0
9c2997a6-863,0,0,0,0
8c0386aa-363,0,0,0,0
52f4f76f-3807,1,0,0,0
3d029182-2229,0,0,0,0
2fc29040-3396,0,0,0,0
33d38dd0-2006,0,0,0,0
02f6bfff-2584,0,1,0,0
06d1ae24-346,0,0,0,0
3fd7ad8b-9636,0,1,0,0
cca966cf-6851,0,0,0,0
ad084b5d-7312,1,0,0,0
ef7c5f6c-2933,0,0,0,0
20efd2df-3801,1,1,1,1
997b239d-9725,1,0,0,0
64a34358-2927,0,0,0,0
91852826-9764,0,0,0,0
b334c45e-5281,0,0,0,0
8df31349-5620,0,0,0,0
82617ee4-5480,0,0,0,0
d064e66b-2035,0,0,0,0
b058c832-10000,0,1,0,0
43fc9007-5891,1,0,0,0
69e2b08a-9126,1,0,0,0
865ac71f-6475,0,0,0,0
8fe76aa1-1904,1,0,0,0
a08a8631-544,0,1,0,0
3ce930b8-7033,0,0,0,0
3cfa3090-9468,1,1,0,0
4233f349-8469,0,0,0,0
4d757502-1184,0,0,0,0
971764e2-5631,0,0,0,0
ad90e758-8073,1,0,0,0
5339e229-4006,1,0,0,0
37919d21-6249,0,0,0,0
9cf0658b-6524,0,0,0,0
b57aab7d-5625,1,0,0,0
9453ad44-8048,1,0,0,0
8c9c090a-1298,1,0,0,0
e9619e8a-8649,0,0,0,0
81bc86d6-3865,1,0,0,0
1c5be6ba-4236,1,0,0,0
ec8f44a7-4363,1,0,0,0
9d87e130-2962,0,1,0,0
5773eefb-2535,0,0,0,0
c726d0f8-2282,0,0,0,0
f2f2829d-3877,1,0,0,0
6909c6a0-8091,0,1,0,0
17ffceef-2224,1,0,0,0
4faf12b4-1185,0,0,0,0
2bbe6e49-8501,0,0,0,0
a20fa858-9045,0,1,1,1
ec6eb038-4386,1,1,0,0
4132493d-8000,1,0,0,0
00302377-8608,0,0,0,0
6964fc37-8805,0,1,1,1
6ac4fadb-8842,0,0,0,0
7b5a5dea-4063,0,0,0,0
6a8a9a26-9906,1,0,0,0
65f6af3c-1086,1,0,0,0
eddae70d-7701,1,0,0,0
8ce7dc3b-2448,0,0,0,0
1b48a5b6-9600,0,0,0,0
3c59a793-7490,1,0,0,0
45dc5a9e-4899,0,0,0,0
14917892-7649,0,0,0,0
9e9ad07a-4999,1,0,0,0
9b56a974-4996,0,1,1,1
799acfdb-1994,0,0,0,0
3692ee73-7273,0,0,0,0
5e4a2298-6831,0,0,0,0
5f2cfd47-3982,1,1,1,1
6843373e-2622,1,0,0,0
0fe36325-4282,1,0,0,0
ec72c8b7-2644,0,0,0,0
cd41e044-1730,1,0,0,0
be3efffd-8758,0,0,0,0
66fba5b4-190,0,1,1,1
3c74b9a0-4587,1,0,0,0
